时间,开盘,收盘,最高,最低,成交量,成交额,均价
2026-01-28 09:30:00,0.0,10.94,10.94,10.94,4419,4833948.0,10.94
2026-01-28 09:31:00,0.0,10.95,10.97,10.94,13016,14257427.0,10.951
2026-01-28 09:32:00,0.0,10.95,10.95,10.94,8057,8820183.0,10.95
2026-01-28 09:33:00,0.0,10.95,10.97,10.95,8001,8766074.0,10.951
2026-01-28 09:34:00,0.0,10.95,10.96,10.94,10077,11038202.0,10.952
2026-01-28 09:35:00,0.0,10.96,10.96,10.94,8058,8820954.0,10.951
2026-01-28 09:36:00,0.0,10.94,10.96,10.94,6881,7531830.0,10.95
2026-01-28 09:37:00,0.0,10.94,10.94,10.93,11645,12741011.0,10.949
2026-01-28 09:38:00,0.0,10.94,10.95,10.93,7642,8361105.0,10.948
2026-01-28 09:39:00,0.0,10.93,10.94,10.93,6904,7552281.0,10.947
2026-01-28 09:40:00,0.0,10.93,10.94,10.93,6547,7158404.0,10.946
2026-01-28 09:41:00,0.0,10.92,10.93,10.91,61697,67405277.0,10.938
2026-01-28 09:42:00,0.0,10.91,10.93,10.91,12026,13129424.0,10.936
2026-01-28 09:43:00,0.0,10.92,10.93,10.91,8039,8777245.0,10.936
2026-01-28 09:44:00,0.0,10.92,10.93,10.92,5344,5836930.0,10.935
2026-01-28 09:45:00,0.0,10.91,10.93,10.91,5247,5729185.0,10.935
2026-01-28 09:46:00,0.0,10.91,10.92,10.91,3817,4165139.0,10.934
2026-01-28 09:47:00,0.0,10.92,10.92,10.91,7829,8546638.0,10.934
2026-01-28 09:48:00,0.0,10.93,10.94,10.92,6353,6942952.0,10.933
2026-01-28 09:49:00,0.0,10.92,10.93,10.92,3985,4355193.0,10.933
2026-01-28 09:50:00,0.0,10.92,10.93,10.92,6251,6826901.0,10.933
2026-01-28 09:51:00,0.0,10.92,10.93,10.91,4681,5110702.0,10.933
2026-01-28 09:52:00,0.0,10.93,10.93,10.91,3090,3373399.0,10.932
2026-01-28 09:53:00,0.0,10.92,10.93,10.92,2727,2978548.0,10.932
2026-01-28 09:54:00,0.0,10.93,10.94,10.92,6224,6801655.0,10.932
2026-01-28 09:55:00,0.0,10.94,10.94,10.93,4287,4689082.0,10.932
2026-01-28 09:56:00,0.0,10.95,10.95,10.93,1154,1262715.0,10.932
2026-01-28 09:57:00,0.0,10.94,10.95,10.93,2617,2861257.0,10.932
2026-01-28 09:58:00,0.0,10.93,10.95,10.93,2136,2335760.0,10.932
2026-01-28 09:59:00,0.0,10.93,10.94,10.93,1807,1975751.0,10.932
2026-01-28 10:00:00,0.0,10.93,10.95,10.93,3281,3589010.0,10.933
2026-01-28 10:01:00,0.0,10.95,10.95,10.94,3605,3944909.0,10.933
2026-01-28 10:02:00,0.0,10.95,10.95,10.94,5529,6052801.0,10.933
2026-01-28 10:03:00,0.0,10.95,10.96,10.95,3033,3322040.0,10.933
2026-01-28 10:04:00,0.0,10.95,10.96,10.95,5019,5497371.0,10.934
2026-01-28 10:05:00,0.0,10.96,10.96,10.95,2770,3034208.0,10.934
2026-01-28 10:06:00,0.0,10.95,10.96,10.95,1839,2014597.0,10.934
2026-01-28 10:07:00,0.0,10.96,10.96,10.95,2033,2226476.0,10.934
2026-01-28 10:08:00,0.0,10.95,10.96,10.94,3517,3851352.0,10.934
2026-01-28 10:09:00,0.0,10.96,10.96,10.94,3732,4086084.0,10.935
2026-01-28 10:10:00,0.0,10.96,10.97,10.95,9159,10038558.0,10.935
2026-01-28 10:11:00,0.0,10.96,10.97,10.96,7987,8760626.0,10.936
2026-01-28 10:12:00,0.0,10.97,10.98,10.96,8695,9539015.0,10.937
2026-01-28 10:13:00,0.0,10.96,10.97,10.96,8016,8786306.0,10.938
2026-01-28 10:14:00,0.0,10.96,10.97,10.96,1456,1595954.0,10.938
2026-01-28 10:15:00,0.0,10.97,10.97,10.96,1588,1741013.0,10.938
2026-01-28 10:16:00,0.0,10.96,10.97,10.96,2031,2226932.0,10.938
2026-01-28 10:17:00,0.0,10.96,10.97,10.96,2167,2375896.0,10.938
2026-01-28 10:18:00,0.0,10.96,10.97,10.96,1372,1504312.0,10.939
2026-01-28 10:19:00,0.0,10.97,10.98,10.96,7352,8065884.0,10.939
2026-01-28 10:20:00,0.0,10.96,10.98,10.96,4411,4838723.0,10.94
2026-01-28 10:21:00,0.0,10.96,10.97,10.96,3567,3911544.0,10.94
2026-01-28 10:22:00,0.0,10.95,10.97,10.95,8923,9777940.0,10.94
2026-01-28 10:23:00,0.0,10.96,10.96,10.95,1956,2142194.0,10.941
2026-01-28 10:24:00,0.0,10.95,10.96,10.95,4084,4474937.0,10.941
2026-01-28 10:25:00,0.0,10.95,10.96,10.95,2496,2734380.0,10.941
2026-01-28 10:26:00,0.0,10.95,10.96,10.95,1947,2132198.0,10.941
2026-01-28 10:27:00,0.0,10.95,10.96,10.94,2986,3271057.0,10.941
2026-01-28 10:28:00,0.0,10.94,10.96,10.94,4437,4857151.0,10.941
2026-01-28 10:29:00,0.0,10.94,10.95,10.94,4047,4427653.0,10.941
2026-01-28 10:30:00,0.0,10.94,10.95,10.94,4737,5182832.0,10.941
2026-01-28 10:31:00,0.0,10.95,10.95,10.94,4538,4966569.0,10.941
2026-01-28 10:32:00,0.0,10.94,10.95,10.94,3978,4352778.0,10.941
2026-01-28 10:33:00,0.0,10.95,10.95,10.93,3502,3831752.0,10.941
2026-01-28 10:34:00,0.0,10.96,10.96,10.94,5041,5523243.0,10.941
2026-01-28 10:35:00,0.0,10.96,10.97,10.95,3850,4222116.0,10.942
2026-01-28 10:36:00,0.0,10.97,10.98,10.96,9137,10023699.0,10.942
2026-01-28 10:37:00,0.0,10.97,10.98,10.97,2682,2942754.0,10.942
2026-01-28 10:38:00,0.0,10.97,10.98,10.97,4452,4886355.0,10.943
2026-01-28 10:39:00,0.0,10.97,10.98,10.97,3767,4133967.0,10.943
2026-01-28 10:40:00,0.0,10.97,10.98,10.97,2020,2217037.0,10.943
2026-01-28 10:41:00,0.0,10.98,10.98,10.97,1480,1624297.0,10.943
2026-01-28 10:42:00,0.0,10.98,10.99,10.98,20277,22267053.0,10.945
2026-01-28 10:43:00,0.0,10.97,10.99,10.97,7349,8067421.0,10.946
2026-01-28 10:44:00,0.0,10.97,10.98,10.97,7687,8434748.0,10.946
2026-01-28 10:45:00,0.0,10.96,10.97,10.96,3673,4026533.0,10.946
2026-01-28 10:46:00,0.0,10.95,10.97,10.95,3709,4065578.0,10.946
2026-01-28 10:47:00,0.0,10.95,10.96,10.95,3978,4356687.0,10.946
2026-01-28 10:48:00,0.0,10.95,10.95,10.94,6469,7082317.0,10.947
2026-01-28 10:49:00,0.0,10.96,10.96,10.94,6227,6815712.0,10.946
2026-01-28 10:50:00,0.0,10.94,10.95,10.94,4840,5295530.0,10.946
2026-01-28 10:51:00,0.0,10.94,10.95,10.93,9704,10614271.0,10.946
2026-01-28 10:52:00,0.0,10.94,10.94,10.93,6532,7141383.0,10.946
2026-01-28 10:53:00,0.0,10.93,10.94,10.93,10272,11226395.0,10.946
2026-01-28 10:54:00,0.0,10.94,10.94,10.92,7334,8014622.0,10.945
2026-01-28 10:55:00,0.0,10.94,10.94,10.92,4303,4702833.0,10.945
2026-01-28 10:56:00,0.0,10.94,10.94,10.92,4620,5050263.0,10.945
2026-01-28 10:57:00,0.0,10.92,10.94,10.92,3263,3566677.0,10.945
2026-01-28 10:58:00,0.0,10.94,10.94,10.92,4733,5170689.0,10.945
2026-01-28 10:59:00,0.0,10.93,10.94,10.92,3274,3577444.0,10.945
2026-01-28 11:00:00,0.0,10.92,10.94,10.92,5608,6126603.0,10.945
2026-01-28 11:01:00,0.0,10.92,10.93,10.92,5325,5816316.0,10.944
2026-01-28 11:02:00,0.0,10.92,10.93,10.92,7201,7865256.0,10.944
2026-01-28 11:03:00,0.0,10.92,10.93,10.92,3509,3832843.0,10.944
2026-01-28 11:04:00,0.0,10.93,10.93,10.92,2939,3211086.0,10.944
2026-01-28 11:05:00,0.0,10.93,10.94,10.92,1655,1808801.0,10.944
2026-01-28 11:06:00,0.0,10.93,10.94,10.92,10970,11989556.0,10.944
2026-01-28 11:07:00,0.0,10.93,10.93,10.92,2111,2305896.0,10.944
2026-01-28 11:08:00,0.0,10.93,10.93,10.92,1846,2016858.0,10.943
2026-01-28 11:09:00,0.0,10.93,10.93,10.92,1615,1763966.0,10.943
2026-01-28 11:10:00,0.0,10.92,10.93,10.92,2632,2875047.0,10.943
2026-01-28 11:11:00,0.0,10.92,10.93,10.92,1967,2148196.0,10.943
2026-01-28 11:12:00,0.0,10.93,10.93,10.92,1939,2118131.0,10.943
2026-01-28 11:13:00,0.0,10.93,10.94,10.93,2176,2378409.0,10.943
2026-01-28 11:14:00,0.0,10.92,10.94,10.92,2204,2408752.0,10.943
2026-01-28 11:15:00,0.0,10.92,10.94,10.92,1460,1595144.0,10.943
2026-01-28 11:16:00,0.0,10.92,10.93,10.92,1205,1316098.0,10.943
2026-01-28 11:17:00,0.0,10.92,10.93,10.92,1755,1916959.0,10.943
2026-01-28 11:18:00,0.0,10.93,10.93,10.92,1361,1486930.0,10.943
2026-01-28 11:19:00,0.0,10.93,10.94,10.92,3151,3442312.0,10.943
2026-01-28 11:20:00,0.0,10.94,10.94,10.93,1564,1710110.0,10.943
2026-01-28 11:21:00,0.0,10.93,10.94,10.93,3527,3856611.0,10.943
2026-01-28 11:22:00,0.0,10.93,10.94,10.92,2969,3244751.0,10.943
2026-01-28 11:23:00,0.0,10.92,10.94,10.92,2842,3106344.0,10.943
2026-01-28 11:24:00,0.0,10.93,10.94,10.92,941,1028562.0,10.943
2026-01-28 11:25:00,0.0,10.94,10.94,10.93,2338,2555941.0,10.943
2026-01-28 11:26:00,0.0,10.94,10.94,10.93,1148,1255113.0,10.943
2026-01-28 11:27:00,0.0,10.94,10.94,10.93,1487,1625473.0,10.942
2026-01-28 11:28:00,0.0,10.93,10.94,10.93,1072,1172074.0,10.942
2026-01-28 11:29:00,0.0,10.94,10.94,10.93,1211,1323951.0,10.942
2026-01-28 11:30:00,0.0,10.93,10.94,10.93,1450,1585332.0,10.942
2026-01-28 13:01:00,0.0,10.93,10.94,10.93,10653,11650756.0,10.942
2026-01-28 13:02:00,0.0,10.94,10.94,10.93,3015,3297360.0,10.942
2026-01-28 13:03:00,0.0,10.94,10.94,10.93,2919,3191316.0,10.942
2026-01-28 13:04:00,0.0,10.93,10.94,10.93,2639,2884614.0,10.942
2026-01-28 13:05:00,0.0,10.93,10.94,10.92,4806,5252081.0,10.942
2026-01-28 13:06:00,0.0,10.93,10.94,10.93,1627,1778437.0,10.942
2026-01-28 13:07:00,0.0,10.92,10.94,10.92,3033,3316109.0,10.942
2026-01-28 13:08:00,0.0,10.93,10.95,10.93,4104,4489742.0,10.942
2026-01-28 13:09:00,0.0,10.94,10.95,10.93,2739,2996216.0,10.942
2026-01-28 13:10:00,0.0,10.94,10.94,10.93,2079,2273831.0,10.942
2026-01-28 13:11:00,0.0,10.93,10.94,10.93,2806,3067610.0,10.942
2026-01-28 13:12:00,0.0,10.94,10.94,10.93,2209,2415211.0,10.942
2026-01-28 13:13:00,0.0,10.93,10.94,10.93,5638,6164186.0,10.942
2026-01-28 13:14:00,0.0,10.93,10.94,10.92,11544,12618523.0,10.942
2026-01-28 13:15:00,0.0,10.92,10.93,10.92,5184,5662770.0,10.942
2026-01-28 13:16:00,0.0,10.92,10.93,10.92,7047,7696112.0,10.941
2026-01-28 13:17:00,0.0,10.92,10.93,10.92,4217,4605250.0,10.941
2026-01-28 13:18:00,0.0,10.92,10.93,10.92,4956,5412429.0,10.941
2026-01-28 13:19:00,0.0,10.93,10.93,10.92,3950,4314359.0,10.941
2026-01-28 13:20:00,0.0,10.92,10.93,10.92,4550,4969835.0,10.941
2026-01-28 13:21:00,0.0,10.92,10.93,10.92,3717,4059404.0,10.941
2026-01-28 13:22:00,0.0,10.92,10.93,10.92,3931,4292912.0,10.941
2026-01-28 13:23:00,0.0,10.92,10.93,10.91,4779,5217309.0,10.94
2026-01-28 13:24:00,0.0,10.93,10.93,10.91,3657,3993036.0,10.94
2026-01-28 13:25:00,0.0,10.92,10.93,10.91,4347,4746666.0,10.94
2026-01-28 13:26:00,0.0,10.92,10.93,10.92,3604,3936630.0,10.94
2026-01-28 13:27:00,0.0,10.92,10.93,10.92,4466,4877760.0,10.94
2026-01-28 13:28:00,0.0,10.92,10.93,10.92,3950,4313638.0,10.94
2026-01-28 13:29:00,0.0,10.91,10.93,10.91,5860,6398695.0,10.94
2026-01-28 13:30:00,0.0,10.92,10.93,10.91,3459,3777592.0,10.94
2026-01-28 13:31:00,0.0,10.93,10.93,10.92,6601,7211538.0,10.94
2026-01-28 13:32:00,0.0,10.94,10.94,10.93,2760,3017304.0,10.939
2026-01-28 13:33:00,0.0,10.95,10.95,10.94,3567,3902734.0,10.94
2026-01-28 13:34:00,0.0,10.94,10.95,10.94,584,639106.0,10.94
2026-01-28 13:35:00,0.0,10.95,10.95,10.94,1739,1902952.0,10.94
2026-01-28 13:36:00,0.0,10.95,10.96,10.95,6542,7164441.0,10.94
2026-01-28 13:37:00,0.0,10.95,10.96,10.95,610,668101.0,10.94
2026-01-28 13:38:00,0.0,10.95,10.96,10.95,1587,1738059.0,10.94
2026-01-28 13:39:00,0.0,10.95,10.96,10.95,623,682493.0,10.94
2026-01-28 13:40:00,0.0,10.96,10.96,10.95,1280,1401726.0,10.94
2026-01-28 13:41:00,0.0,10.95,10.96,10.95,1277,1399013.0,10.94
2026-01-28 13:42:00,0.0,10.95,10.96,10.95,823,901461.0,10.94
2026-01-28 13:43:00,0.0,10.95,10.96,10.95,2839,3108978.0,10.94
2026-01-28 13:44:00,0.0,10.96,10.96,10.95,2365,2590481.0,10.94
2026-01-28 13:45:00,0.0,10.96,10.96,10.95,2033,2226749.0,10.94
2026-01-28 13:46:00,0.0,10.95,10.96,10.95,834,913649.0,10.94
2026-01-28 13:47:00,0.0,10.95,10.96,10.95,3769,4127510.0,10.94
2026-01-28 13:48:00,0.0,10.95,10.96,10.95,1578,1728126.0,10.94
2026-01-28 13:49:00,0.0,10.95,10.96,10.95,2201,2410276.0,10.94
2026-01-28 13:50:00,0.0,10.95,10.96,10.94,1520,1664311.0,10.94
2026-01-28 13:51:00,0.0,10.94,10.95,10.94,1384,1514952.0,10.94
2026-01-28 13:52:00,0.0,10.94,10.95,10.94,1851,2025701.0,10.94
2026-01-28 13:53:00,0.0,10.94,10.95,10.94,751,821998.0,10.94
2026-01-28 13:54:00,0.0,10.95,10.95,10.94,1220,1335567.0,10.94
2026-01-28 13:55:00,0.0,10.95,10.95,10.94,3334,3648662.0,10.94
2026-01-28 13:56:00,0.0,10.95,10.96,10.94,1516,1660037.0,10.94
2026-01-28 13:57:00,0.0,10.95,10.96,10.95,1247,1366070.0,10.94
2026-01-28 13:58:00,0.0,10.95,10.96,10.95,1620,1774497.0,10.94
2026-01-28 13:59:00,0.0,10.95,10.96,10.95,1144,1253131.0,10.94
2026-01-28 14:00:00,0.0,10.95,10.96,10.95,1081,1183995.0,10.94
2026-01-28 14:01:00,0.0,10.96,10.96,10.95,1134,1241904.0,10.94
2026-01-28 14:02:00,0.0,10.96,10.97,10.95,12697,13916434.0,10.94
2026-01-28 14:03:00,0.0,10.96,10.97,10.95,3177,3482133.0,10.941
2026-01-28 14:04:00,0.0,10.95,10.97,10.95,3223,3531382.0,10.941
2026-01-28 14:05:00,0.0,10.96,10.97,10.95,3171,3474871.0,10.941
2026-01-28 14:06:00,0.0,10.96,10.97,10.95,1378,1510101.0,10.941
2026-01-28 14:07:00,0.0,10.95,10.96,10.95,1190,1303322.0,10.941
2026-01-28 14:08:00,0.0,10.96,10.96,10.94,3438,3763387.0,10.941
2026-01-28 14:09:00,0.0,10.96,10.96,10.95,526,576250.0,10.941
2026-01-28 14:10:00,0.0,10.95,10.96,10.95,2257,2471931.0,10.941
2026-01-28 14:11:00,0.0,10.94,10.96,10.94,4777,5226451.0,10.941
2026-01-28 14:12:00,0.0,10.93,10.95,10.93,8537,9331336.0,10.941
2026-01-28 14:13:00,0.0,10.93,10.94,10.92,7974,8711413.0,10.941
2026-01-28 14:14:00,0.0,10.92,10.93,10.92,20804,22717865.0,10.94
2026-01-28 14:15:00,0.0,10.92,10.93,10.9,43047,46969292.0,10.939
2026-01-28 14:16:00,0.0,10.92,10.92,10.91,8953,9768483.0,10.938
2026-01-28 14:17:00,0.0,10.92,10.92,10.91,6823,7444282.0,10.938
2026-01-28 14:18:00,0.0,10.89,10.92,10.89,60165,65571946.0,10.936
2026-01-28 14:19:00,0.0,10.89,10.9,10.89,10035,10929004.0,10.935
2026-01-28 14:20:00,0.0,10.9,10.9,10.89,7938,8645246.0,10.935
2026-01-28 14:21:00,0.0,10.89,10.9,10.88,33791,36773189.0,10.933
2026-01-28 14:22:00,0.0,10.88,10.89,10.87,19792,21520254.0,10.932
2026-01-28 14:23:00,0.0,10.86,10.88,10.85,22726,24689519.0,10.931
2026-01-28 14:24:00,0.0,10.87,10.87,10.85,11478,12465947.0,10.93
2026-01-28 14:25:00,0.0,10.87,10.87,10.86,11995,13027713.0,10.929
2026-01-28 14:26:00,0.0,10.86,10.87,10.86,10277,11161491.0,10.929
2026-01-28 14:27:00,0.0,10.86,10.87,10.86,4063,4413511.0,10.929
2026-01-28 14:28:00,0.0,10.87,10.87,10.86,3471,3771874.0,10.928
2026-01-28 14:29:00,0.0,10.87,10.88,10.87,8577,9324613.0,10.928
2026-01-28 14:30:00,0.0,10.88,10.89,10.88,3660,3981959.0,10.928
2026-01-28 14:31:00,0.0,10.89,10.89,10.88,2159,2350324.0,10.928
2026-01-28 14:32:00,0.0,10.89,10.89,10.88,1582,1721708.0,10.928
2026-01-28 14:33:00,0.0,10.88,10.89,10.88,3129,3406280.0,10.928
2026-01-28 14:34:00,0.0,10.87,10.89,10.87,17416,18940426.0,10.927
2026-01-28 14:35:00,0.0,10.87,10.87,10.85,16627,18059970.0,10.926
2026-01-28 14:36:00,0.0,10.86,10.87,10.86,7491,8135345.0,10.925
2026-01-28 14:37:00,0.0,10.85,10.87,10.85,10946,11884408.0,10.925
2026-01-28 14:38:00,0.0,10.85,10.86,10.85,8671,9411263.0,10.924
2026-01-28 14:39:00,0.0,10.85,10.86,10.85,8624,9361003.0,10.924
2026-01-28 14:40:00,0.0,10.86,10.87,10.85,7977,8661909.0,10.923
2026-01-28 14:41:00,0.0,10.86,10.87,10.85,6888,7477438.0,10.923
2026-01-28 14:42:00,0.0,10.86,10.86,10.85,7766,8428947.0,10.923
2026-01-28 14:43:00,0.0,10.86,10.86,10.85,9854,10694155.0,10.922
2026-01-28 14:44:00,0.0,10.86,10.86,10.85,10591,11493685.0,10.921
2026-01-28 14:45:00,0.0,10.86,10.86,10.85,12491,13554779.0,10.921
2026-01-28 14:46:00,0.0,10.86,10.86,10.85,8015,8697892.0,10.92
2026-01-28 14:47:00,0.0,10.84,10.86,10.84,12136,13169324.0,10.92
2026-01-28 14:48:00,0.0,10.84,10.86,10.84,8630,9361561.0,10.919
2026-01-28 14:49:00,0.0,10.86,10.86,10.84,8865,9619346.0,10.919
2026-01-28 14:50:00,0.0,10.85,10.86,10.84,13448,14587224.0,10.918
2026-01-28 14:51:00,0.0,10.84,10.86,10.84,13175,14287323.0,10.917
2026-01-28 14:52:00,0.0,10.85,10.86,10.84,11326,12282306.0,10.917
2026-01-28 14:53:00,0.0,10.86,10.86,10.85,11886,12901286.0,10.916
2026-01-28 14:54:00,0.0,10.86,10.86,10.84,8845,9596793.0,10.916
2026-01-28 14:55:00,0.0,10.86,10.86,10.84,15426,16725784.0,10.915
2026-01-28 14:56:00,0.0,10.84,10.85,10.82,28047,30382170.0,10.913
2026-01-28 14:57:00,0.0,10.84,10.85,10.83,7654,8293683.0,10.913
2026-01-28 14:58:00,0.0,10.85,10.85,10.85,899,974611.0,10.913
2026-01-28 14:59:00,0.0,10.85,10.85,10.85,0,0.0,10.913
2026-01-28 15:00:00,0.0,10.84,10.84,10.84,11166,12103510.0,10.912
2026-01-29 09:30:00,0.0,10.84,10.84,10.84,5706,6185304.0,10.84
2026-01-29 09:31:00,0.0,10.8,10.85,10.79,59441,64287140.0,10.818
2026-01-29 09:32:00,0.0,10.76,10.79,10.75,41554,44738314.0,10.798
2026-01-29 09:33:00,0.0,10.75,10.78,10.74,33431,35960108.0,10.788
2026-01-29 09:34:00,0.0,10.75,10.76,10.75,36917,39677950.0,10.779
2026-01-29 09:35:00,0.0,10.73,10.74,10.72,28401,30485276.0,10.773
2026-01-29 09:36:00,0.0,10.74,10.74,10.72,12880,13820095.0,10.771
2026-01-29 09:37:00,0.0,10.73,10.74,10.73,18607,19970467.0,10.768
2026-01-29 09:38:00,0.0,10.73,10.74,10.72,13148,14107565.0,10.766
2026-01-29 09:39:00,0.0,10.74,10.74,10.73,22792,24455215.0,10.763
2026-01-29 09:40:00,0.0,10.73,10.74,10.73,15680,16826790.0,10.761
2026-01-29 09:41:00,0.0,10.73,10.74,10.72,20551,22045388.0,10.759
2026-01-29 09:42:00,0.0,10.7,10.72,10.69,63185,67659259.0,10.75
2026-01-29 09:43:00,0.0,10.69,10.71,10.66,39162,41832397.0,10.744
2026-01-29 09:44:00,0.0,10.69,10.7,10.69,11105,11873513.0,10.742
2026-01-29 09:45:00,0.0,10.7,10.7,10.69,10588,11325050.0,10.741
2026-01-29 09:46:00,0.0,10.7,10.71,10.69,6646,7112144.0,10.741
2026-01-29 09:47:00,0.0,10.71,10.71,10.69,12187,13044099.0,10.74
2026-01-29 09:48:00,0.0,10.72,10.72,10.71,4246,4550212.0,10.739
2026-01-29 09:49:00,0.0,10.73,10.74,10.71,15248,16346588.0,10.739
2026-01-29 09:50:00,0.0,10.72,10.73,10.71,4154,4453929.0,10.739
2026-01-29 09:51:00,0.0,10.73,10.73,10.72,6019,6457665.0,10.738
2026-01-29 09:52:00,0.0,10.73,10.74,10.73,4477,4804376.0,10.738
2026-01-29 09:53:00,0.0,10.73,10.74,10.72,7251,7780233.0,10.738
2026-01-29 09:54:00,0.0,10.73,10.74,10.72,4948,5308981.0,10.738
2026-01-29 09:55:00,0.0,10.73,10.73,10.72,23629,25332762.0,10.737
2026-01-29 09:56:00,0.0,10.71,10.73,10.71,4363,4676016.0,10.737
2026-01-29 09:57:00,0.0,10.72,10.72,10.71,3133,3356706.0,10.737
2026-01-29 09:58:00,0.0,10.74,10.74,10.73,40618,43561269.0,10.736
2026-01-29 09:59:00,0.0,10.73,10.74,10.73,10061,10795871.0,10.736
2026-01-29 10:00:00,0.0,10.73,10.74,10.72,5164,5540830.0,10.736
2026-01-29 10:01:00,0.0,10.72,10.73,10.72,3701,3969533.0,10.736
2026-01-29 10:02:00,0.0,10.73,10.73,10.72,5833,6254552.0,10.736
2026-01-29 10:03:00,0.0,10.72,10.73,10.72,1301,1395482.0,10.736
2026-01-29 10:04:00,0.0,10.72,10.73,10.71,9932,10645535.0,10.736
2026-01-29 10:05:00,0.0,10.72,10.73,10.71,4737,5079813.0,10.735
2026-01-29 10:06:00,0.0,10.74,10.74,10.72,15464,16597944.0,10.735
2026-01-29 10:07:00,0.0,10.72,10.74,10.72,5222,5603452.0,10.735
2026-01-29 10:08:00,0.0,10.73,10.74,10.72,11849,12712723.0,10.735
2026-01-29 10:09:00,0.0,10.72,10.73,10.72,7351,7881105.0,10.735
2026-01-29 10:10:00,0.0,10.72,10.73,10.72,3877,4157178.0,10.735
2026-01-29 10:11:00,0.0,10.72,10.73,10.71,6292,6742803.0,10.735
2026-01-29 10:12:00,0.0,10.71,10.72,10.71,4085,4375878.0,10.735
2026-01-29 10:13:00,0.0,10.72,10.72,10.71,7751,8307290.0,10.735
2026-01-29 10:14:00,0.0,10.72,10.72,10.71,4523,4846267.0,10.734
2026-01-29 10:15:00,0.0,10.72,10.72,10.71,3356,3596689.0,10.734
2026-01-29 10:16:00,0.0,10.72,10.73,10.72,3763,4035055.0,10.734
2026-01-29 10:17:00,0.0,10.73,10.73,10.72,1846,1980015.0,10.734
2026-01-29 10:18:00,0.0,10.73,10.73,10.72,2912,3123320.0,10.734
2026-01-29 10:19:00,0.0,10.73,10.74,10.72,8656,9287919.0,10.734
2026-01-29 10:20:00,0.0,10.74,10.74,10.72,7871,8445918.0,10.734
2026-01-29 10:21:00,0.0,10.74,10.74,10.73,10258,11006759.0,10.734
2026-01-29 10:22:00,0.0,10.74,10.74,10.73,16997,18258557.0,10.734
2026-01-29 10:23:00,0.0,10.74,10.75,10.72,6222,6679615.0,10.734
2026-01-29 10:24:00,0.0,10.74,10.75,10.73,7750,8318157.0,10.734
2026-01-29 10:25:00,0.0,10.74,10.75,10.73,9115,9785949.0,10.734
2026-01-29 10:26:00,0.0,10.74,10.75,10.73,12427,13337644.0,10.734
2026-01-29 10:27:00,0.0,10.74,10.75,10.73,4729,5075181.0,10.734
2026-01-29 10:28:00,0.0,10.74,10.74,10.72,3491,3746584.0,10.734
2026-01-29 10:29:00,0.0,10.74,10.74,10.73,7219,7746088.0,10.734
2026-01-29 10:30:00,0.0,10.74,10.74,10.72,2463,2642796.0,10.734
2026-01-29 10:31:00,0.0,10.73,10.74,10.72,2703,2900242.0,10.734
2026-01-29 10:32:00,0.0,10.72,10.74,10.72,2665,2858966.0,10.734
2026-01-29 10:33:00,0.0,10.72,10.74,10.72,1785,1914696.0,10.734
2026-01-29 10:34:00,0.0,10.73,10.73,10.72,2000,2145618.0,10.734
2026-01-29 10:35:00,0.0,10.73,10.74,10.72,1788,1918503.0,10.734
2026-01-29 10:36:00,0.0,10.73,10.74,10.72,2143,2299636.0,10.734
2026-01-29 10:37:00,0.0,10.73,10.73,10.72,1173,1258556.0,10.734
2026-01-29 10:38:00,0.0,10.73,10.73,10.72,1344,1441343.0,10.734
2026-01-29 10:39:00,0.0,10.73,10.73,10.72,1875,2011365.0,10.734
2026-01-29 10:40:00,0.0,10.73,10.73,10.72,735,788399.0,10.734
2026-01-29 10:41:00,0.0,10.73,10.73,10.72,1102,1182200.0,10.734
2026-01-29 10:42:00,0.0,10.73,10.74,10.72,2092,2244456.0,10.734
2026-01-29 10:43:00,0.0,10.73,10.73,10.72,1092,1171580.0,10.734
2026-01-29 10:44:00,0.0,10.73,10.74,10.72,2022,2169346.0,10.734
2026-01-29 10:45:00,0.0,10.72,10.74,10.72,1620,1738455.0,10.734
2026-01-29 10:46:00,0.0,10.73,10.73,10.72,1749,1876099.0,10.734
2026-01-29 10:47:00,0.0,10.73,10.74,10.72,2825,3030488.0,10.734
2026-01-29 10:48:00,0.0,10.74,10.74,10.72,2021,2168417.0,10.734
2026-01-29 10:49:00,0.0,10.73,10.74,10.72,1674,1796037.0,10.734
2026-01-29 10:50:00,0.0,10.73,10.74,10.72,7316,7850125.0,10.734
2026-01-29 10:51:00,0.0,10.73,10.74,10.72,8726,9363519.0,10.734
2026-01-29 10:52:00,0.0,10.73,10.74,10.73,2952,3167468.0,10.734
2026-01-29 10:53:00,0.0,10.72,10.74,10.72,2703,2899089.0,10.734
2026-01-29 10:54:00,0.0,10.72,10.73,10.72,2734,2932419.0,10.734
2026-01-29 10:55:00,0.0,10.73,10.73,10.72,1517,1626927.0,10.734
2026-01-29 10:56:00,0.0,10.73,10.73,10.72,3504,3758396.0,10.734
2026-01-29 10:57:00,0.0,10.73,10.73,10.72,3267,3504238.0,10.734
2026-01-29 10:58:00,0.0,10.73,10.74,10.73,3262,3501060.0,10.734
2026-01-29 10:59:00,0.0,10.73,10.73,10.72,4677,5018018.0,10.734
2026-01-29 11:00:00,0.0,10.73,10.74,10.72,3098,3324099.0,10.734
2026-01-29 11:01:00,0.0,10.73,10.74,10.72,3350,3594805.0,10.734
