market,code
0,300131
0,300132
0,300133
0,300134
0,300135
0,300136
0,300137
0,300138
0,300139
0,300140
0,300141
0,300142
0,300143
0,300144
0,300145
0,300146
0,300147
0,300148
0,300149
0,300150
0,300151
0,300152
0,300153
0,300154
0,300155
0,300157
0,300158
0,300159
0,300160
0,300161
0,300162
0,300163
0,300164
0,300165
0,300166
0,300167
0,300168
0,300169
0,300170
0,300171
0,300172
0,300173
0,300174
0,300175
0,300176
0,300177
0,300179
0,300180
0,300181
0,300182
0,300183
0,300184
0,300185
0,300187
0,300188
0,300189
0,300190
0,300191
0,300192
0,300193
0,300194
0,300195
0,300196
0,300197
0,300198
0,300199
0,300200
0,300201
0,300203
0,300204
0,300205
0,300206
0,300207
0,300209
0,300210
0,300211
0,300212
0,300213
0,300214
0,300215
0,300217
0,300218
0,300219
0,300220
0,300221
0,300222
0,300223
0,300224
0,300225
0,300226
0,300227
0,300228
0,300229
0,300230
0,300231
0,300232
0,300233
0,300234
0,300235
0,300236
0,300237
0,300238
0,300239
0,300240
0,300241
0,300242
0,300243
0,300244
0,300245
0,300246
0,300247
0,300248
0,300249
0,300250
0,300251
0,300252
0,300253
0,300254
0,300255
0,300256
0,300257
0,300258
0,300259
0,300260
0,300261
0,300263
0,300264
0,300265
0,300266
0,300267
0,300268
0,300269
0,300270
0,300271
0,300272
0,300274
0,300275
0,300276
0,300277
0,300278
0,300279
0,300281
0,300283
0,300284
0,300285
0,300286
0,300287
0,300288
0,300289
0,300290
0,300291
0,300292
0,300293
0,300294
0,300295
0,300296
0,300298
0,300299
0,300300
0,300301
0,300302
0,300303
0,300304
0,300305
0,300306
0,300307
0,300308
0,300310
0,300311
0,300313
0,300314
0,300315
0,300316
0,300317
0,300318
0,300319
0,300320
0,300321
0,300322
0,300323
0,300324
0,300326
0,300327
0,300328
0,300329
0,300331
0,300332
0,300333
0,300334
0,300335
0,300337
0,300338
0,300339
0,300340
0,300341
0,300342
0,300343
0,300344
0,300345
0,300346
0,300347
0,300348
0,300349
0,300350
0,300351
0,300352
0,300353
0,300354
0,300355
0,300357
0,300358
0,300359
0,300360
0,300363
0,300364
0,300365
0,300366
0,300368
0,300369
0,300370
0,300371
0,300373
0,300374
0,300375
0,300376
0,300377
0,300378
0,300380
0,300381
0,300382
0,300383
0,300384
0,300385
0,300386
0,300387
0,300388
0,300389
0,300390
0,300391
0,300393
0,300394
0,300395
0,300396
0,300397
0,300398
0,300399
0,300400
0,300401
0,300402
0,300403
0,300404
0,300405
0,300406
0,300407
0,300408
0,300409
0,300410
0,300411
0,300412
0,300413
0,300414
0,300415
0,300416
0,300417
0,300418
0,300419
0,300420
0,300421
0,300422
0,300423
0,300424
0,300425
0,300426
0,300427
0,300428
0,300429
0,300430
0,300432
0,300433
0,300434
0,300435
0,300436
0,300437
0,300438
0,300439
0,300440
0,300441
0,300442
0,300443
0,300444
0,300445
0,300446
0,300447
0,300448
0,300449
0,300450
0,300451
0,300452
0,300453
0,300454
0,300455
0,300456
0,300457
0,300458
0,300459
0,300460
0,300461
0,300462
0,300463
0,300464
0,300465
0,300466
0,300467
0,300468
0,300469
0,300470
0,300471
0,300472
0,300473
0,300474
0,300475
0,300476
0,300477
0,300478
0,300479
0,300480
0,300481
0,300482
0,300483
0,300484
0,300485
0,300486
0,300487
0,300488
0,300489
0,300490
0,300491
0,300492
0,300493
0,300494
0,300496
0,300497
0,300498
0,300499
0,300500
0,300501
0,300502
0,300503
0,300504
0,300505
0,300506
0,300507
0,300508
0,300509
0,300510
0,300511
0,300512
0,300513
0,300514
0,300515
0,300516
0,300517
0,300518
0,300519
0,300520
0,300521
0,300522
0,300523
0,300525
0,300527
0,300528
0,300529
0,300530
0,300531
0,300532
0,300533
0,300534
0,300535
0,300536
0,300537
0,300538
0,300539
0,300540
0,300541
0,300542
0,300543
0,300545
0,300546
0,300547
0,300548
0,300549
0,300550
0,300551
0,300552
0,300553
0,300554
0,300555
0,300556
0,300557
0,300558
0,300559
0,300560
0,300561
0,300562
0,300563
0,300564
0,300565
0,300566
0,300567
0,300568
0,300569
0,300570
0,300571
0,300572
0,300573
0,300575
0,300576
0,300577
0,300578
0,300579
0,300580
0,300581
0,300582
0,300583
0,300584
0,300585
0,300586
0,300587
0,300588
0,300589
0,300590
0,300591
0,300592
0,300593
0,300594
0,300595
0,300596
0,300597
0,300598
0,300599
0,300600
0,300601
0,300602
0,300603
0,300604
0,300605
0,300606
0,300607
0,300608
0,300609
0,300610
0,300611
0,300612
0,300613
0,300614
0,300615
0,300616
0,300617
0,300618
0,300619
0,300620
0,300621
0,300622
0,300623
0,300624
0,300625
0,300626
0,300627
0,300628
0,300629
0,300631
0,300632
0,300633
0,300634
0,300635
0,300636
0,300637
0,300638
0,300639
0,300640
0,300641
0,300642
0,300643
0,300644
0,300645
0,300647
0,300648
0,300649
0,300650
0,300651
0,300652
0,300653
0,300654
0,300655
0,300656
0,300657
0,300658
0,300659
0,300660
0,300661
0,300662
0,300663
0,300664
0,300665
0,300666
0,300667
0,300668
0,300669
0,300670
0,300671
0,300672
0,300673
0,300674
0,300675
0,300676
0,300677
0,300678
0,300679
0,300680
0,300681
0,300682
0,300683
0,300684
0,300685
0,300686
0,300687
0,300688
0,300689
0,300690
0,300691
0,300692
0,300693
0,300694
0,300695
0,300696
0,300697
0,300698
0,300699
0,300700
0,300701
0,300702
0,300703
0,300705
0,300706
0,300707
0,300708
0,300709
0,300710
0,300711
0,300712
0,300713
0,300715
0,300716
0,300717
0,300718
0,300719
0,300720
0,300721
0,300722
0,300723
0,300724
0,300725
0,300726
0,300727
0,300729
0,300730
0,300731
0,300732
0,300733
0,300735
0,300736
0,300737
0,300738
0,300739
0,300740
0,300741
0,300743
0,300745
0,300746
0,300747
0,300748
0,300749
0,300750
0,300751
0,300752
0,300753
0,300755
0,300756
0,300757
0,300758
0,300759
0,300760
0,300761
0,300762
0,300763
0,300765
0,300766
0,300767
0,300768
0,300769
0,300770
0,300771
0,300772
0,300773
0,300774
0,300775
0,300776
0,300777
0,300778
0,300779
0,300780
0,300781
0,300782
0,300783
0,300784
0,300785
0,300786
0,300787
0,300788
0,300789
0,300790
0,300791
0,300792
0,300793
0,300795
0,300796
0,300797
0,300798
0,300800
0,300801
0,300802
0,300803
0,300804
0,300805
0,300806
0,300807
0,300808
0,300809
0,300810
0,300811
0,300812
0,300813
0,300814
0,300815
0,300816
0,300817
0,300818
0,300819
0,300820
0,300821
0,300822
0,300823
0,300824
0,300825
0,300826
0,300827
0,300828
0,300829
0,300830
0,300831
0,300832
0,300833
0,300834
0,300835
0,300836
0,300837
0,300838
0,300839
0,300840
0,300841
0,300842
0,300843
0,300844
0,300845
0,300846
0,300847
0,300848
0,300849
0,300850
0,300851
0,300852
0,300853
0,300854
0,300855
0,300856
0,300857
0,300858
0,300859
0,300860
0,300861
0,300862
0,300863
0,300864
0,300865
0,300866
0,300867
0,300868
0,300869
0,300870
0,300871
0,300872
0,300873
0,300875
0,300876
0,300877
0,300878
0,300879
0,300880
0,300881
0,300882
0,300883
0,300884
0,300885
0,300886
0,300887
0,300888
0,300889
0,300890
0,300891
0,300892
0,300893
0,300894
0,300895
0,300896
0,300897
0,300898
0,300899
0,300900
0,300901
0,300902
0,300903
0,300904
0,300905
0,300906
0,300907
0,300908
0,300909
0,300910
0,300911
0,300912
0,300913
0,300915
0,300916
0,300917
0,300918
0,300919
0,300920
0,300921
0,300922
0,300923
0,300925
0,300926
0,300927
0,300928
0,300929
0,300930
0,300931
0,300932
0,300933
0,300935
0,300936
0,300937
0,300938
0,300939
0,300940
0,300941
0,300942
0,300943
0,300945
0,300946
0,300947
0,300948
0,300949
0,300950
0,300951
0,300952
0,300953
0,300955
0,300956
0,300957
0,300958
0,300959
0,300960
0,300961
0,300962
0,300963
0,300964
0,300965
0,300966
0,300967
0,300968
0,300969
0,300970
0,300971
0,300972
0,300973
0,300975
0,300976
0,300977
0,300978
0,300979
0,300980
0,300981
0,300982
0,300983
0,300984
0,300985
0,300986
0,300987
0,300988
0,300989
0,300990
0,300991
0,300992
0,300993
0,300994
0,300995
0,300996
0,300997
0,300998
0,300999
0,301000
0,301001
0,301002
0,301003
0,301004
0,301005
0,301006
0,301007
0,301008
0,301009
0,301010
0,301011
0,301012
0,301013
0,301015
0,301016
0,301017
0,301018
0,301019
0,301020
0,301021
0,301022
0,301023
0,301024
0,301025
0,301026
0,301027
0,301028
0,301029
0,301030
0,301031
0,301032
0,301033
0,301035
0,301036
0,301037
0,301038
0,301039
0,301040
0,301041
0,301042
0,301043
0,301045
0,301046
0,301047
0,301048
0,301049
0,301050
0,301051
0,301052
0,301053
0,301055
0,301056
0,301057
0,301058
0,301059
0,301060
0,301061
0,301062
0,301063
0,301065
0,301066
0,301067
0,301068
0,301069
0,301070
0,301071
0,301072
0,301073
0,301075
0,301076
0,301077
0,301078
0,301079
0,301080
0,301081
0,301082
0,301083
0,301085
0,301086
0,301087
0,301088
0,301089
0,301090
0,301091
0,301092
0,301093
0,301095
0,301096
0,301097
0,301098
0,301099
0,301100
0,301101
0,301102
0,301103
0,301105
0,301106
0,301107
0,301108
0,301109
0,301110
0,301111
0,301112
0,301113
0,301115
0,301116
0,301117
0,301118
0,301119
0,301120
0,301121
0,301122
0,301123
0,301125
0,301126
0,301127
0,301128
0,301129
0,301130
0,301131
0,301132
0,301133
0,301135
0,301136
0,301137
0,301138
0,301139
0,301141
0,301148
0,301149
0,301150
0,301151
0,301152
0,301153
0,301155
0,301156
0,301157
0,301158
0,301159
0,301160
0,301161
0,301162
0,301163
0,301165
0,301166
0,301167
0,301168
0,301169
0,301170
0,301171
0,301172
0,301173
0,301175
0,301176
0,301177
0,301178
0,301179
0,301180
0,301181
0,301182
0,301183
0,301185
0,301186
0,301187
0,301188
0,301189
0,301190
0,301191
0,301192
0,301193
0,301195
0,301196
0,301197
0,301198
0,301199
0,301200
0,301201
0,301202
0,301203
0,301205
0,301206
0,301207
0,301208
0,301209
0,301210
0,301211
0,301212
0,301213
0,301215
0,301216
0,301217
0,301218
0,301219
0,301220
0,301221
0,301222
0,301223
0,301225
0,301226
0,301227
0,301228
0,301229
0,301230
0,301231
0,301232
0,301233
0,301234
0,301235
0,301236
0,301237
0,301238
0,301239
0,301246
0,301248
0,301251
0,301252
0,301255
0,301256
0,301257
0,301258
0,301259
0,301260
0,301261
0,301262
0,301263
0,301265
0,301266
0,301267
0,301268
0,301269
0,301270
0,301272
0,301273
0,301275
0,301276
0,301277
0,301278
0,301279
0,301280
0,301281
0,301282
0,301283
0,301285
0,301286
0,301287
0,301288
0,301289
0,301290
0,301291
0,301292
0,301293
0,301295
0,301296
0,301297
0,301298
0,301299
0,301300
0,301301
0,301302
0,301303
0,301305
0,301306
0,301307
0,301308
0,301309
0,301310
0,301311
0,301312
0,301313
0,301314
0,301315
0,301316
0,301317
0,301318
0,301319
0,301320
0,301321
0,301322
0,301323
0,301325
0,301326
0,301327
0,301328
0,301329
0,301330
0,301331
0,301332
0,301333
0,301335
0,301336
0,301337
0,301338
0,301339
0,301345
0,301348
0,301349
0,301353
0,301355
0,301356
0,301357
0,301358
0,301359
0,301360
0,301361
0,301362
0,301363
0,301365
0,301366
0,301367
0,301368
0,301369
0,301370
0,301371
0,301372
0,301373
0,301376
0,301377
0,301378
0,301379
0,301380
0,301381
0,301382
0,301383
0,301386
0,301387
0,301388
0,301389
0,301390
0,301391
0,301392
0,301393
0,301395
0,301396
0,301397
0,301398
0,301399
0,301408
0,301413
0,301418
0,301419
0,301421
0,301428
0,301429
0,301439
0,301446
0,301448
0,301449
0,301456
0,301458
0,301459
0,301468
0,301469
0,301479
0,301486
0,301487
0,301488
0,301489
0,301491
0,301498
0,301499
0,301500
0,301501
0,301502
0,301503
0,301505
0,301507
0,301508
